"#file:///home/oskar/Documents/robot annotation/id-01/id-01_participant-denoised.wav -- offset: 0"
"#file:///home/oskar/Documents/robot annotation/id-01/id-01_participant-raw.wav -- offset: 0"
"#file:///home/oskar/Documents/robot annotation/id-01/id-01_operator.wav -- offset: 0"
participant		00:03:06.000	186.0	186000	00:03:06:00	00:03:06.300	186.3	186300	00:03:06:07	00:00:00.300	0.3	300	00:00:00:07	Ja	/home/oskar/Documents/robot annotation/id-01/id-01_turns.eaf
participant		00:03:09.300	189.3	189300	00:03:09:07	00:03:12.300	192.3	192300	00:03:12:07	00:00:03.000	3.0	3000	00:00:03:00	Det obehagliga med det är väl kanske det här att	/home/oskar/Documents/robot annotation/id-01/id-01_turns.eaf
participant		00:03:13.400	193.4	193400	00:03:13:10	00:03:14.900	194.9	194900	00:03:14:22	00:00:01.500	1.5	1500	00:00:01:12	Man sitter där och är	/home/oskar/Documents/robot annotation/id-01/id-01_turns.eaf
participant		00:03:15.400	195.4	195400	00:03:15:10	00:03:22.699	202.699	202699	00:03:22:17	00:00:07.299	7.299	7299	00:00:07:07	Och så är det en robot som bestämmer vad som händer där ungefär Det kan man förstå är lite obehagligt liksom	/home/oskar/Documents/robot annotation/id-01/id-01_turns.eaf
participant		00:03:25.199	205.199	205199	00:03:25:04	00:03:29.500	209.5	209500	00:03:29:12	00:00:04.301	4.301	4301	00:00:04:07	Så jag tycker väl att det var väldigt rimligt det du sa i början att	/home/oskar/Documents/robot annotation/id-01/id-01_turns.eaf
participant		00:03:30.199	210.199	210199	00:03:30:04	00:03:34.699	214.699	214699	00:03:34:17	00:00:04.500	4.5	4500	00:00:04:12	Det är då inte så bra om roboten bara gör alla beslut utan det bör nog snarare vara att	/home/oskar/Documents/robot annotation/id-01/id-01_turns.eaf
participant		00:03:35.099	215.099	215099	00:03:35:02	00:03:39.500	219.5	219500	00:03:39:12	00:00:04.401	4.401	4401	00:00:04:10	Det är människor som tar hjälp av robot i sina beslut	/home/oskar/Documents/robot annotation/id-01/id-01_turns.eaf
participant		00:03:43.300	223.3	223300	00:03:43:07	00:03:43.699	223.699	223699	00:03:43:17	00:00:00.399	0.399	399	00:00:00:09	Ja	/home/oskar/Documents/robot annotation/id-01/id-01_turns.eaf
participant		00:03:45.699	225.699	225699	00:03:45:17	00:03:48.099	228.099	228099	00:03:48:02	00:00:02.400	2.4	2400	00:00:02:10	Ja det är klart	/home/oskar/Documents/robot annotation/id-01/id-01_turns.eaf
participant		00:03:48.699	228.699	228699	00:03:48:17	00:03:49.400	229.4	229400	00:03:49:10	00:00:00.701	0.701	701	00:00:00:17	Och vad då	/home/oskar/Documents/robot annotation/id-01/id-01_turns.eaf
participant		00:03:53.900	233.9	233900	00:03:53:22	00:03:54.500	234.5	234500	00:03:54:12	00:00:00.600	0.6	600	00:00:00:15	aldrig ses	/home/oskar/Documents/robot annotation/id-01/id-01_turns.eaf
participant		00:04:09.099	249.099	249099	00:04:09:02	00:04:10.199	250.199	250199	00:04:10:04	00:00:01.100	1.1	1100	00:00:01:02	Absolut	/home/oskar/Documents/robot annotation/id-01/id-01_turns.eaf
participant		00:04:11.599	251.599	251599	00:04:11:14	00:04:12.699	252.699	252699	00:04:12:17	00:00:01.100	1.1	1100	00:00:01:02	Men å andra sidan	/home/oskar/Documents/robot annotation/id-01/id-01_turns.eaf
participant		00:04:13.199	253.199	253199	00:04:13:04	00:04:17.399	257.399	257399	00:04:17:09	00:00:04.200	4.2	4200	00:00:04:05	Kan man ju säga att människor faktiskt är dåliga på de fallen också eller hur	/home/oskar/Documents/robot annotation/id-01/id-01_turns.eaf
participant		00:04:18.300	258.3	258300	00:04:18:07	00:04:18.600	258.6	258600	00:04:18:15	00:00:00.300	0.3	300	00:00:00:07	bara	/home/oskar/Documents/robot annotation/id-01/id-01_turns.eaf
participant		00:04:19.199	259.199	259199	00:04:19:04	00:04:20.300	260.3	260300	00:04:20:07	00:00:01.101	1.101	1101	00:00:01:02	Ja för att	/home/oskar/Documents/robot annotation/id-01/id-01_turns.eaf
participant		00:04:22.300	262.3	262300	00:04:22:07	00:04:25.100	265.1	265100	00:04:25:02	00:00:02.800	2.8	2800	00:00:02:20	Det kan väl inte så mycket bli då	/home/oskar/Documents/robot annotation/id-01/id-01_turns.eaf
participant		00:04:26.199	266.199	266199	00:04:26:04	00:04:28.100	268.1	268100	00:04:28:02	00:00:01.901	1.901	1901	00:00:01:22	Nej alltså vilket	/home/oskar/Documents/robot annotation/id-01/id-01_turns.eaf
participant		00:04:28.300	268.3	268300	00:04:28:07	00:04:29.199	269.199	269199	00:04:29:04	00:00:00.899	0.899	899	00:00:00:22	Vilka av	/home/oskar/Documents/robot annotation/id-01/id-01_turns.eaf
participant		00:04:29.500	269.5	269500	00:04:29:12	00:04:30.399	270.399	270399	00:04:30:09	00:00:00.899	0.899	899	00:00:00:22	rätten	/home/oskar/Documents/robot annotation/id-01/id-01_turns.eaf
participant		00:04:30.600	270.6	270600	00:04:30:15	00:04:32.100	272.1	272100	00:04:32:02	00:00:01.500	1.5	1500	00:00:01:12	går ju egentligen på	/home/oskar/Documents/robot annotation/id-01/id-01_turns.eaf
participant		00:04:32.600	272.6	272600	00:04:32:15	00:04:33.199	273.199	273199	00:04:33:04	00:00:00.599	0.599	599	00:00:00:14	Vad heter det	/home/oskar/Documents/robot annotation/id-01/id-01_turns.eaf
participant		00:04:34.300	274.3	274300	00:04:34:07	00:04:34.600	274.6	274600	00:04:34:15	00:00:00.300	0.3	300	00:00:00:07	eh	/home/oskar/Documents/robot annotation/id-01/id-01_turns.eaf
participant		00:04:36.100	276.1	276100	00:04:36:02	00:04:38.899	278.899	278899	00:04:38:22	00:00:02.799	2.799	2799	00:00:02:19	Så det är de beslut som har gjorts tidigare i domstolar	/home/oskar/Documents/robot annotation/id-01/id-01_turns.eaf
participant		00:04:39.399	279.399	279399	00:04:39:09	00:04:43.600	283.6	283600	00:04:43:15	00:00:04.201	4.201	4201	00:00:04:05	Man utgår inte bara ifrån vad det faktiskt står i lagen utan också hur	/home/oskar/Documents/robot annotation/id-01/id-01_turns.eaf
participant		00:04:44.100	284.1	284100	00:04:44:02	00:04:46.500	286.5	286500	00:04:46:12	00:00:02.400	2.4	2400	00:00:02:10	domstolar tidigare har tolkat lagar	/home/oskar/Documents/robot annotation/id-01/id-01_turns.eaf
participant		00:04:48.000	288.0	288000	00:04:48:00	00:04:50.100	290.1	290100	00:04:50:02	00:00:02.100	2.1	2100	00:00:02:02	Så det blir nog svårt	/home/oskar/Documents/robot annotation/id-01/id-01_turns.eaf
participant		00:04:50.300	290.3	290300	00:04:50:07	00:04:52.500	292.5	292500	00:04:52:12	00:00:02.200	2.2	2200	00:00:02:05	både för robot och en människa	/home/oskar/Documents/robot annotation/id-01/id-01_turns.eaf
participant		00:04:53.000	293.0	293000	00:04:53:00	00:04:54.399	294.399	294399	00:04:54:09	00:00:01.399	1.399	1399	00:00:01:09	att få till	/home/oskar/Documents/robot annotation/id-01/id-01_turns.eaf
participant		00:04:54.899	294.899	294899	00:04:54:22	00:04:55.399	295.399	295399	00:04:55:09	00:00:00.500	0.5	500	00:00:00:12	Så	/home/oskar/Documents/robot annotation/id-01/id-01_turns.eaf
participant		00:04:56.399	296.399	296399	00:04:56:09	00:04:58.300	298.3	298300	00:04:58:07	00:00:01.901	1.901	1901	00:00:01:22	Ja ett likt fall	/home/oskar/Documents/robot annotation/id-01/id-01_turns.eaf
participant		00:05:02.100	302.1	302100	00:05:02:02	00:05:02.399	302.399	302399	00:05:02:09	00:00:00.299	0.299	299	00:00:00:07	Ja	/home/oskar/Documents/robot annotation/id-01/id-01_turns.eaf
participant		00:05:03.500	303.5	303500	00:05:03:12	00:05:04.399	304.399	304399	00:05:04:09	00:00:00.899	0.899	899	00:00:00:22	Men	/home/oskar/Documents/robot annotation/id-01/id-01_turns.eaf
participant		00:05:05.000	305.0	305000	00:05:05:00	00:05:07.000	307.0	307000	00:05:07:00	00:00:02.000	2.0	2000	00:00:02:00	En annan tanke var att	/home/oskar/Documents/robot annotation/id-01/id-01_turns.eaf
participant		00:05:07.600	307.6	307600	00:05:07:15	00:05:08.800	308.8	308800	00:05:08:20	00:00:01.200	1.2	1200	00:00:01:05	Chansen då	/home/oskar/Documents/robot annotation/id-01/id-01_turns.eaf
participant		00:05:09.899	309.899	309899	00:05:09:22	00:05:14.800	314.8	314800	00:05:14:20	00:00:04.901	4.901	4901	00:00:04:22	Sannolikt att en människa kanske skulle vara mindre liksom kantig än en robot	/home/oskar/Documents/robot annotation/id-01/id-01_turns.eaf
participant		00:05:15.300	315.3	315300	00:05:15:07	00:05:18.199	318.199	318199	00:05:18:04	00:00:02.899	2.899	2899	00:00:02:22	Att människor bättre skulle kunna klara det här nya roboten	/home/oskar/Documents/robot annotation/id-01/id-01_turns.eaf
participant		00:05:19.000	319.0	319000	00:05:19:00	00:05:22.000	322.0	322000	00:05:22:00	00:00:03.000	3.0	3000	00:00:03:00	Men samtidigt vet jag på riktigt	/home/oskar/Documents/robot annotation/id-01/id-01_turns.eaf
participant		00:05:22.500	322.5	322500	00:05:22:12	00:05:23.500	323.5	323500	00:05:23:12	00:00:01.000	1.0	1000	00:00:01:00	om det faktiskt ställer	/home/oskar/Documents/robot annotation/id-01/id-01_turns.eaf
participant		00:05:26.100	326.1	326100	00:05:26:02	00:05:26.800	326.8	326800	00:05:26:20	00:00:00.700	0.7	700	00:00:00:17	Det blir hela där	/home/oskar/Documents/robot annotation/id-01/id-01_turns.eaf
participant		00:05:27.399	327.399	327399	00:05:27:09	00:05:28.000	328.0	328000	00:05:28:00	00:00:00.601	0.601	601	00:00:00:15	Ja	/home/oskar/Documents/robot annotation/id-01/id-01_turns.eaf
participant		00:05:29.199	329.199	329199	00:05:29:04	00:05:30.600	330.6	330600	00:05:30:15	00:00:01.401	1.401	1401	00:00:01:10	Det är liksom hela det här va	/home/oskar/Documents/robot annotation/id-01/id-01_turns.eaf
participant		00:05:32.100	332.1	332100	00:05:32:02	00:05:35.600	335.6	335600	00:05:35:15	00:00:03.500	3.5	3500	00:00:03:12	ja generativa AIteknologier vad det nu heter	/home/oskar/Documents/robot annotation/id-01/id-01_turns.eaf
participant		00:05:41.100	341.1	341100	00:05:41:02	00:05:41.899	341.899	341899	00:05:41:22	00:00:00.799	0.799	799	00:00:00:19	Ja	/home/oskar/Documents/robot annotation/id-01/id-01_turns.eaf
participant		00:05:42.899	342.899	342899	00:05:42:22	00:05:49.000	349.0	349000	00:05:49:00	00:00:06.101	6.101	6101	00:00:06:02	Jag tror att det kan vara så att vi fortfarande underskattar hur stark den här AItekniken egentligen är	/home/oskar/Documents/robot annotation/id-01/id-01_turns.eaf
participant		00:05:50.899	350.899	350899	00:05:50:22	00:05:52.199	352.199	352199	00:05:52:04	00:00:01.300	1.3	1300	00:00:01:07	Att vi	/home/oskar/Documents/robot annotation/id-01/id-01_turns.eaf
participant		00:05:52.800	352.8	352800	00:05:52:20	00:05:54.899	354.899	354899	00:05:54:22	00:00:02.099	2.099	2099	00:00:02:02	Där vi far oss sådana saker nu så	/home/oskar/Documents/robot annotation/id-01/id-01_turns.eaf
participant		00:05:55.399	355.399	355399	00:05:55:09	00:05:59.500	359.5	359500	00:05:59:12	00:00:04.101	4.101	4101	00:00:04:02	Man underskattar hur bra robotarna kan bli helt enkelt	/home/oskar/Documents/robot annotation/id-01/id-01_turns.eaf
